722780,"PHOENIX SKY HARBOR INTL AP",AZ,-7.0,33.450,-111.983,337
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/04/2002,13:00,786,1415,583,2,9,884,2,21,90,2,9,616,2,9,879,2,21,126,2,9,206,2,25,0,E,9,0,E,9,16.1,A,7,2.2,A,7,39,A,7,979,A,7,250,B,8,2.1,A,7,16000,A,7,77777,A,7,1.0,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/04/2002,14:00,753,1415,545,2,9,849,2,21,91,2,9,572,2,9,838,2,21,124,2,9,200,2,25,0,E,9,0,E,9,17.2,A,7,2.2,A,7,36,A,7,979,A,7,260,A,7,3.6,A,7,16000,A,7,77777,A,7,1.0,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/04/2002,15:00,648,1415,483,2,9,895,2,21,71,2,9,504,2,9,863,2,21,108,2,9,145,2,25,0,E,9,0,E,9,18.3,A,7,1.7,A,7,33,A,7,979,A,7,260,A,7,6.7,A,7,16000,A,7,77777,A,7,1.0,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/04/2002,16:00,479,1415,342,2,9,807,2,21,67,2,9,350,2,9,738,2,21,99,2,9,128,2,25,0,E,9,0,E,9,18.9,A,7,1.7,A,7,32,A,7,979,A,7,260,A,7,5.7,A,7,16000,A,7,77777,A,7,1.1,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/04/2002,17:00,258,1415,193,2,9,660,2,21,72,2,9,191,2,9,469,2,21,105,2,9,116,2,25,3,E,9,3,E,9,18.9,A,7,1.1,A,7,30,A,7,979,A,7,250,A,7,5.2,A,7,16000,A,7,77777,A,7,1.1,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/04/2002,18:00,35,766,1,2,9,120,2,21,0,2,9,0,2,9,0,2,21,0,2,9,0,2,25,3,E,9,3,E,9,17.2,A,7,1.1,A,7,34,A,7,979,A,7,240,A,7,3.6,A,7,16000,A,7,77777,A,7,1.0,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/04/2002,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,16.1,A,7,1.1,A,7,36,A,7,980,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.0,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/04/2002,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,15.0,A,7,1.1,A,7,39,A,7,981,A,7,110,A,7,1.5,A,7,16000,A,7,77777,A,7,1.0,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/04/2002,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,14.4,A,7,2.2,A,7,44,A,7,982,A,7,60,A,7,2.6,A,7,16000,A,7,77777,A,7,1.0,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/04/2002,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.2,A,7,2.2,A,7,50,A,7,982,A,7,80,A,7,4.6,A,7,16000,A,7,77777,A,7,0.9,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/04/2002,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.1,A,7,2.8,A,7,57,A,7,984,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,0.9,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/04/2002,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.4,A,7,2.8,A,7,63,A,7,983,A,7,210,A,7,2.6,A,7,16000,A,7,77777,A,7,0.9,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.0,A,7,2.2,A,7,58,A,7,983,A,7,120,A,7,1.5,A,7,16000,A,7,77777,A,7,0.8,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.4,A,7,2.2,A,7,61,A,7,984,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,0.8,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.3,A,7,2.2,A,7,65,A,7,984,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.2,A,7,0.6,A,7,63,A,7,985,A,7,150,A,7,2.1,A,7,16000,A,7,77777,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,7.8,A,7,-1.7,A,7,50,A,7,986,A,7,100,A,7,2.6,A,7,16000,A,7,77777,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,1,E,9,6.7,A,7,-1.1,A,7,57,A,7,986,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,6.7,A,7,-1.7,A,7,54,A,7,987,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,08:00,23,601,0,2,9,0,2,21,0,2,9,0,2,9,0,2,21,0,2,9,0,2,25,0,E,9,0,E,9,6.1,A,7,-0.6,A,7,62,A,7,987,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,09:00,233,1415,115,2,9,516,2,21,30,2,9,118,2,9,386,2,21,55,2,9,60,2,25,2,E,9,1,E,9,10.6,A,7,-5.0,A,7,31,A,7,988,A,7,70,A,7,4.6,A,7,16000,A,7,7620,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,10:00,459,1415,296,2,9,748,2,21,52,2,9,310,2,9,684,2,21,87,2,9,109,2,25,0,E,9,0,E,9,11.7,A,7,-4.4,A,7,31,A,7,989,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,11:00,635,1415,438,2,9,844,2,21,58,2,9,460,2,9,813,2,21,94,2,9,136,2,25,0,E,9,0,E,9,13.9,A,7,-4.4,A,7,27,A,7,989,A,7,260,A,7,2.1,A,7,16000,A,7,77777,A,7,0.6,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,12:00,747,1415,542,2,9,849,2,21,92,2,9,568,2,9,837,2,21,124,2,9,200,2,25,0,E,9,0,E,9,15.6,A,7,-5.6,A,7,22,A,7,988,A,7,250,A,7,2.1,A,7,16000,A,7,77777,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,13:00,788,1415,552,2,9,752,2,21,132,2,9,581,2,9,751,2,21,161,2,9,297,2,25,0,E,9,0,E,9,16.7,A,7,-8.3,A,7,16,A,7,987,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,14:00,756,1415,583,2,9,910,2,21,95,2,9,609,2,9,897,2,21,128,2,9,206,2,25,3,E,9,1,E,9,17.8,A,7,-8.3,A,7,15,A,7,986,A,7,280,A,7,1.5,A,7,16000,A,7,7620,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,15:00,651,1415,483,2,9,876,2,21,78,2,9,506,2,9,851,2,21,112,2,9,165,2,25,1,E,9,1,E,9,17.2,A,7,-7.8,A,7,16,A,7,986,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,16:00,482,1415,332,2,9,713,2,21,88,2,9,343,2,9,650,2,21,120,2,9,166,2,25,4,E,9,2,E,9,17.2,A,7,-7.8,A,7,16,A,7,987,A,7,250,A,7,3.6,A,7,16000,A,7,7620,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,17:00,261,1415,188,2,9,627,2,21,72,2,9,187,2,9,449,2,21,104,2,9,116,2,25,4,E,9,2,E,9,17.2,A,7,-7.2,A,7,17,A,7,986,A,7,270,A,7,3.6,A,7,16000,A,7,7620,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,18:00,37,766,2,2,9,120,2,21,1,2,9,8,2,9,68,2,21,5,2,9,4,2,25,3,E,9,2,E,9,15.6,A,7,-6.1,A,7,21,A,7,986,A,7,220,A,7,2.1,A,7,16000,A,7,7620,A,7,0.7,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,A,7,14.4,A,7,-6.1,A,7,22,A,7,986,A,7,260,A,7,2.1,A,7,16000,A,7,77777,A,7,0.8,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,12.8,A,7,-3.3,A,7,31,A,7,987,A,7,270,A,7,2.1,A,7,16000,A,7,77777,A,7,0.8,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.2,A,7,-4.4,A,7,30,A,7,987,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,0.8,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.2,A,7,-4.4,A,7,30,A,7,986,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,0.9,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.0,A,7,-2.8,A,7,39,A,7,987,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,0.9,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/05/2002,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,9.4,A,7,-3.3,A,7,39,A,7,986,A,7,110,A,7,3.1,A,7,16000,A,7,77777,A,7,0.9,E,8,0.047,F,8,0.200,F,8,0,1,A,7
01/06/2002,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.3,A,7,-3.3,A,7,42,A,7,985,A,7,110,A,7,1.5,A,7,16000,A,7,77777,A,7,0.9,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.8,A,7,-4.4,A,7,40,A,7,985,A,7,100,A,7,3.1,A,7,16000,A,7,77777,A,7,0.9,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.2,A,7,-3.3,A,7,46,A,7,985,A,7,130,A,7,1.5,A,7,16000,A,7,77777,A,7,0.9,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.8,A,7,-5.0,A,7,38,A,7,986,A,7,360,A,7,1.5,A,7,16000,A,7,77777,A,7,0.9,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.1,A,7,-3.9,A,7,47,A,7,986,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,0.9,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,5.6,A,7,-3.9,A,7,49,A,7,985,A,7,90,A,7,3.1,A,7,16000,A,7,77777,A,7,0.9,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,5.6,A,7,-3.9,A,7,49,A,7,985,A,7,120,A,7,2.1,A,7,16000,A,7,77777,A,7,1.0,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,08:00,23,601,0,2,9,0,2,21,0,2,9,0,2,9,0,2,21,0,2,9,0,2,25,1,E,9,1,E,9,6.1,A,7,-3.9,A,7,47,A,7,986,A,7,70,A,7,2.1,A,7,16000,A,7,7620,A,7,1.0,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,09:00,233,1415,64,2,9,48,2,21,56,2,9,70,2,9,37,2,21,64,2,9,139,2,25,6,E,9,4,E,9,6.7,A,7,-3.9,A,7,45,A,7,987,A,7,60,A,7,2.1,A,7,16000,A,7,7620,A,7,1.0,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,10:00,459,1415,314,2,9,642,2,21,105,2,9,319,2,9,569,2,21,133,2,9,187,2,25,6,E,9,3,E,9,8.9,A,7,-3.3,A,7,41,A,7,987,A,7,120,A,7,1.5,A,7,16000,A,7,7620,A,7,1.0,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,11:00,636,1415,412,2,9,605,2,21,139,2,9,422,2,9,578,2,21,161,2,9,269,2,25,1,E,9,1,E,9,12.2,A,7,-4.4,A,7,30,A,7,988,A,7,130,B,8,2.6,A,7,16000,A,7,7620,A,7,1.1,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,12:00,749,1415,559,2,9,843,2,21,111,2,9,574,2,9,824,2,21,136,2,9,222,2,25,2,E,9,1,E,9,14.4,A,7,-5.0,A,7,24,A,7,987,A,7,130,A,7,1.5,A,7,16000,A,7,7620,A,7,1.1,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,13:00,791,1415,546,2,9,722,2,21,141,2,9,571,2,9,719,2,21,168,2,9,315,2,25,2,E,9,1,E,9,15.6,A,7,-4.4,A,7,24,A,7,985,A,7,120,A,7,1.5,A,7,16000,A,7,7620,A,7,1.1,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,14:00,758,1415,544,2,9,842,2,21,90,2,9,571,2,9,833,2,21,123,2,9,200,2,25,3,E,9,2,E,9,16.7,A,7,-5.0,A,7,21,A,7,985,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,1.1,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,15:00,655,1415,446,2,9,744,2,21,101,2,9,470,2,9,728,2,21,132,2,9,210,2,25,1,E,9,0,E,9,18.3,A,7,-6.1,A,7,17,A,7,985,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,1.1,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,16:00,486,1415,339,2,9,745,2,21,82,2,9,352,2,9,683,2,21,116,2,9,157,2,25,0,E,9,0,E,9,18.3,A,7,-6.1,A,7,17,A,7,985,A,7,290,A,7,2.1,A,7,16000,A,7,7620,A,7,1.1,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,17:00,265,1415,201,2,9,567,2,21,94,2,9,199,2,9,408,2,21,123,2,9,181,2,25,0,E,9,0,E,9,18.9,A,7,-6.1,A,7,17,A,7,985,A,7,230,A,7,2.6,A,7,16000,A,7,7620,A,7,1.1,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,18:00,39,790,2,2,9,115,2,21,1,2,9,8,2,9,66,2,21,5,2,9,4,2,25,1,E,9,0,E,9,17.2,A,7,-5.6,A,7,19,A,7,985,A,7,270,A,7,2.1,A,7,16000,A,7,7620,A,7,1.2,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,15.6,A,7,-4.4,A,7,24,A,7,985,A,7,250,A,7,2.1,A,7,16000,A,7,7620,A,7,1.2,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,13.9,A,7,-2.8,A,7,30,A,7,985,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,1.2,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,12.8,A,7,-1.1,A,7,38,A,7,985,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,1.2,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.7,A,7,-1.1,A,7,41,A,7,986,A,7,230,A,7,1.5,A,7,16000,A,7,77777,A,7,1.3,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.1,A,7,-1.7,A,7,40,A,7,986,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.3,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/06/2002,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.0,A,7,-1.1,A,7,45,A,7,985,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.3,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.4,A,7,-1.7,A,7,45,A,7,985,A,7,90,A,7,2.6,A,7,16000,A,7,77777,A,7,1.3,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.4,A,7,-1.1,A,7,47,A,7,985,A,7,70,A,7,2.6,A,7,16000,A,7,77777,A,7,1.3,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.9,A,7,-1.1,A,7,49,A,7,985,A,7,100,A,7,2.1,A,7,16000,A,7,77777,A,7,1.3,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.3,A,7,-2.2,A,7,46,A,7,985,A,7,100,A,7,1.5,A,7,16000,A,7,77777,A,7,1.4,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,7.2,A,7,-1.1,A,7,55,A,7,985,A,7,100,A,7,2.6,A,7,16000,A,7,77777,A,7,1.4,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,0,E,9,7.2,A,7,-1.1,A,7,55,A,7,985,A,7,90,A,7,1.5,A,7,16000,A,7,77777,A,7,1.4,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,7.2,A,7,-0.6,A,7,57,A,7,985,A,7,110,A,7,3.6,A,7,16000,A,7,7620,A,7,1.4,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,08:00,23,601,0,2,9,0,2,21,0,2,9,0,2,9,0,2,21,0,2,9,0,2,25,3,E,9,1,E,9,6.7,A,7,-0.6,A,7,59,A,7,985,A,7,80,A,7,3.6,A,7,16000,A,7,7620,A,7,1.4,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,09:00,233,1415,112,2,9,381,2,21,49,2,9,113,2,9,266,2,21,69,2,9,85,2,25,0,E,9,0,E,9,8.3,A,7,-1.1,A,7,51,A,7,986,A,7,90,A,7,3.1,A,7,16000,A,7,7620,A,7,1.4,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,10:00,460,1415,245,2,9,368,2,21,125,2,9,253,2,9,333,2,21,144,2,9,241,2,25,2,E,9,1,E,9,11.7,A,7,-2.2,A,7,37,A,7,986,A,7,110,A,7,2.6,A,7,16000,A,7,7620,A,7,1.4,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,11:00,637,1415,385,2,9,518,2,21,151,2,9,406,2,9,510,2,21,176,2,9,306,2,25,2,E,9,1,E,9,13.9,A,7,-2.2,A,7,32,A,7,987,A,7,70,A,7,2.1,A,7,16000,A,7,7620,A,7,1.4,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,12:00,751,1415,405,2,9,273,2,21,259,2,9,428,2,9,285,2,21,276,2,9,624,2,25,3,E,9,1,E,9,16.7,A,7,-1.1,A,7,29,A,7,986,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,1.4,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,13:00,793,1415,594,2,9,740,2,21,178,2,9,612,2,9,728,2,21,202,2,9,383,2,25,5,E,9,2,E,9,18.3,A,7,-1.1,A,7,27,A,7,984,A,7,0,A,7,0.0,A,7,16000,A,7,6096,A,7,1.4,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,14:00,762,1415,466,2,9,445,2,21,225,2,9,482,2,9,449,2,21,240,2,9,505,2,25,4,E,9,2,E,9,20.0,A,7,-1.1,A,7,24,A,7,983,A,7,0,A,7,0.0,A,7,16000,A,7,6096,A,7,1.4,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,15:00,658,1415,368,2,9,344,2,21,207,2,9,390,2,9,351,2,21,226,2,9,465,2,25,3,E,9,2,E,9,21.1,A,7,-0.6,A,7,23,A,7,983,A,7,290,A,7,1.5,A,7,16000,A,7,7620,A,7,1.3,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,16:00,490,1415,363,2,9,717,2,21,114,2,9,368,2,9,646,2,21,144,2,9,204,2,25,2,E,9,1,E,9,22.2,A,7,0.0,A,7,23,A,7,982,A,7,260,A,7,2.1,A,7,16000,A,7,7620,A,7,1.3,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,17:00,269,1415,196,2,9,720,2,21,59,2,9,199,2,9,533,2,21,97,2,9,102,2,25,4,E,9,2,E,9,21.7,A,7,0.6,A,7,25,A,7,981,A,7,250,A,7,1.5,A,7,16000,A,7,7620,A,7,1.2,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,18:00,41,814,3,2,9,154,2,21,1,2,9,11,2,9,89,2,21,6,2,9,4,2,25,3,E,9,1,E,9,20.0,A,7,0.6,A,7,27,A,7,981,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,1.2,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,18.9,A,7,1.1,A,7,30,A,7,982,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,1.2,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,2,E,9,17.2,A,7,2.2,A,7,36,A,7,982,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,1.2,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,16.7,A,7,2.2,A,7,38,A,7,982,A,7,270,A,7,1.5,A,7,16000,A,7,7620,A,7,1.2,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,2,E,9,14.4,A,7,2.2,A,7,44,A,7,982,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,1.3,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,2,E,9,15.0,A,7,2.2,A,7,42,A,7,983,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,1.3,E,8,0.046,F,8,0.200,F,8,0,1,A,7
01/07/2002,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,3,E,9,13.3,A,7,2.8,A,7,49,A,7,981,A,7,100,A,7,2.1,A,7,16000,A,7,7620,A,7,1.3,E,8,0.046,F,8,0.200,F,8,0,1,A,7
